PopName,Area,Year,YearReg,YearInterval,Sex,Age,AgeInterval,Lexis,RefCode,Access,Deaths,NoteCode1,NoteCode2,NoteCode3,LDB
PRT,10,1957,1957,1,m,57,1,RR,9,O,597,.,.,.,1
PRT,10,1957,1957,1,m,58,1,RR,9,O,547,.,.,.,1
PRT,10,1957,1957,1,m,59,1,RR,9,O,601,.,.,.,1
PRT,10,1957,1957,1,m,60,1,RR,9,O,688,.,.,.,1
PRT,10,1957,1957,1,m,61,1,RR,9,O,597,.,.,.,1
PRT,10,1957,1957,1,m,62,1,RR,9,O,664,.,.,.,1
PRT,10,1957,1957,1,m,63,1,RR,9,O,724,.,.,.,1
PRT,10,1957,1957,1,m,64,1,RR,9,O,796,.,.,.,1
PRT,10,1957,1957,1,m,65,1,RR,9,O,758,.,.,.,1
PRT,10,1957,1957,1,m,66,1,RR,9,O,811,.,.,.,1
PRT,10,1957,1957,1,m,67,1,RR,9,O,874,.,.,.,1
PRT,10,1957,1957,1,m,68,1,RR,9,O,939,.,.,.,1
PRT,10,1957,1957,1,m,69,1,RR,9,O,919,.,.,.,1
PRT,10,1957,1957,1,m,70,1,RR,9,O,1054,.,.,.,1
PRT,10,1957,1957,1,m,71,1,RR,9,O,932,.,.,.,1
PRT,10,1957,1957,1,m,72,1,RR,9,O,1033,.,.,.,1
PRT,10,1957,1957,1,m,73,1,RR,9,O,1028,.,.,.,1
PRT,10,1957,1957,1,m,74,1,RR,9,O,1014,.,.,.,1
PRT,10,1957,1957,1,m,75,1,RR,9,O,1027,.,.,.,1
PRT,10,1957,1957,1,m,76,1,RR,9,O,1077,.,.,.,1
PRT,10,1957,1957,1,m,77,1,RR,9,O,1048,.,.,.,1
PRT,10,1957,1957,1,m,78,1,RR,9,O,985,.,.,.,1
PRT,10,1957,1957,1,m,79,1,RR,9,O,894,.,.,.,1
PRT,10,1957,1957,1,m,80,1,RR,9,O,926,.,.,.,1
PRT,10,1957,1957,1,m,81,1,RR,9,O,784,.,.,.,1
PRT,10,1957,1957,1,m,82,1,RR,9,O,832,.,.,.,1
PRT,10,1957,1957,1,m,83,1,RR,9,O,627,.,.,.,1
PRT,10,1957,1957,1,m,84,1,RR,9,O,530,.,.,.,1
PRT,10,1957,1957,1,m,85,1,RR,9,O,519,.,.,.,1
PRT,10,1957,1957,1,m,86,1,RR,9,O,384,.,.,.,1
PRT,10,1957,1957,1,m,87,1,RR,9,O,346,.,.,.,1
PRT,10,1957,1957,1,m,88,1,RR,9,O,293,.,.,.,1
PRT,10,1957,1957,1,m,89,1,RR,9,O,207,.,.,.,1
PRT,10,1957,1957,1,m,90,1,RR,9,O,159,.,.,.,1
PRT,10,1957,1957,1,m,91,1,RR,9,O,114,.,.,.,1
PRT,10,1957,1957,1,m,92,1,RR,9,O,92,.,.,.,1
PRT,10,1957,1957,1,m,93,1,RR,9,O,63,.,.,.,1
PRT,10,1957,1957,1,m,94,1,RR,9,O,44,.,.,.,1
PRT,10,1957,1957,1,m,95,1,RR,9,O,35,.,.,.,1
PRT,10,1957,1957,1,m,96,1,RR,9,O,24,.,.,.,1
PRT,10,1957,1957,1,m,97,1,RR,9,O,10,.,.,.,1
PRT,10,1957,1957,1,m,98,1,RR,9,O,15,.,.,.,1
PRT,10,1957,1957,1,m,99,1,RR,9,O,10,.,.,.,1
PRT,10,1957,1957,1,m,100,1,RR,9,O,4,.,.,.,1
PRT,10,1957,1957,1,m,101,1,RR,9,O,1,.,.,.,1
PRT,10,1957,1957,1,m,102,1,RR,9,O,1,.,.,.,1
PRT,10,1957,1957,1,m,103,1,RR,9,O,1,.,.,.,1
PRT,10,1957,1957,1,m,104,1,RR,9,O,1,.,.,.,1
PRT,10,1957,1957,1,m,105,1,RR,9,O,1,.,.,.,1
PRT,10,1957,1957,1,m,106,1,RR,9,O,0,.,.,.,1
PRT,10,1957,1957,1,m,107,1,RR,9,O,0,.,.,.,1
PRT,10,1957,1957,1,m,108,1,RR,9,O,0,.,.,.,1
PRT,10,1957,1957,1,m,109,1,RR,9,O,0,.,.,.,1
PRT,10,1957,1957,1,m,TOT,.,RR,9,O,51602,.,.,.,1
PRT,10,1957,1957,1,m,UNK,.,RR,9,O,49,.,.,.,1
PRT,10,1958,1958,1,f,0,1,RR,9,O,7917,.,.,.,1
PRT,10,1958,1958,1,f,1,1,RR,9,O,1758,.,.,.,1
PRT,10,1958,1958,1,f,2,1,RR,9,O,632,.,.,.,1
PRT,10,1958,1958,1,f,3,1,RR,9,O,315,.,.,.,1
PRT,10,1958,1958,1,f,4,1,RR,9,O,235,.,.,.,1
PRT,10,1958,1958,1,f,5,1,RR,9,O,139,.,.,.,1
PRT,10,1958,1958,1,f,6,1,RR,9,O,120,.,.,.,1
PRT,10,1958,1958,1,f,7,1,RR,9,O,91,.,.,.,1
PRT,10,1958,1958,1,f,8,1,RR,9,O,71,.,.,.,1
PRT,10,1958,1958,1,f,9,1,RR,9,O,52,.,.,.,1
PRT,10,1958,1958,1,f,10,1,RR,9,O,58,.,.,.,1
PRT,10,1958,1958,1,f,11,1,RR,9,O,42,.,.,.,1
PRT,10,1958,1958,1,f,12,1,RR,9,O,43,.,.,.,1
PRT,10,1958,1958,1,f,13,1,RR,9,O,60,.,.,.,1
PRT,10,1958,1958,1,f,14,1,RR,9,O,50,.,.,.,1
PRT,10,1958,1958,1,f,15,1,RR,9,O,42,.,.,.,1
PRT,10,1958,1958,1,f,16,1,RR,9,O,50,.,.,.,1
PRT,10,1958,1958,1,f,17,1,RR,9,O,46,.,.,.,1
PRT,10,1958,1958,1,f,18,1,RR,9,O,63,.,.,.,1
PRT,10,1958,1958,1,f,19,1,RR,9,O,69,.,.,.,1
PRT,10,1958,1958,1,f,20,1,RR,9,O,66,.,.,.,1
PRT,10,1958,1958,1,f,21,1,RR,9,O,62,.,.,.,1
PRT,10,1958,1958,1,f,22,1,RR,9,O,80,.,.,.,1
PRT,10,1958,1958,1,f,23,1,RR,9,O,87,.,.,.,1
PRT,10,1958,1958,1,f,24,1,RR,9,O,83,.,.,.,1
PRT,10,1958,1958,1,f,25,1,RR,9,O,95,.,.,.,1
PRT,10,1958,1958,1,f,26,1,RR,9,O,97,.,.,.,1
PRT,10,1958,1958,1,f,27,1,RR,9,O,108,.,.,.,1
PRT,10,1958,1958,1,f,28,1,RR,9,O,112,.,.,.,1
PRT,10,1958,1958,1,f,29,1,RR,9,O,106,.,.,.,1
PRT,10,1958,1958,1,f,30,1,RR,9,O,111,.,.,.,1
PRT,10,1958,1958,1,f,31,1,RR,9,O,121,.,.,.,1
PRT,10,1958,1958,1,f,32,1,RR,9,O,115,.,.,.,1
PRT,10,1958,1958,1,f,33,1,RR,9,O,90,.,.,.,1
PRT,10,1958,1958,1,f,34,1,RR,9,O,115,.,.,.,1
PRT,10,1958,1958,1,f,35,1,RR,9,O,100,.,.,.,1
PRT,10,1958,1958,1,f,36,1,RR,9,O,102,.,.,.,1
PRT,10,1958,1958,1,f,37,1,RR,9,O,114,.,.,.,1
PRT,10,1958,1958,1,f,38,1,RR,9,O,141,.,.,.,1
PRT,10,1958,1958,1,f,39,1,RR,9,O,134,.,.,.,1
PRT,10,1958,1958,1,f,40,1,RR,9,O,127,.,.,.,1
PRT,10,1958,1958,1,f,41,1,RR,9,O,130,.,.,.,1
PRT,10,1958,1958,1,f,42,1,RR,9,O,145,.,.,.,1
PRT,10,1958,1958,1,f,43,1,RR,9,O,130,.,.,.,1
PRT,10,1958,1958,1,f,44,1,RR,9,O,158,.,.,.,1
PRT,10,1958,1958,1,f,45,1,RR,9,O,178,.,.,.,1
PRT,10,1958,1958,1,f,46,1,RR,9,O,168,.,.,.,1
PRT,10,1958,1958,1,f,47,1,RR,9,O,212,.,.,.,1
PRT,10,1958,1958,1,f,48,1,RR,9,O,229,.,.,.,1
PRT,10,1958,1958,1,f,49,1,RR,9,O,193,.,.,.,1
PRT,10,1958,1958,1,f,50,1,RR,9,O,247,.,.,.,1
PRT,10,1958,1958,1,f,51,1,RR,9,O,241,.,.,.,1
PRT,10,1958,1958,1,f,52,1,RR,9,O,261,.,.,.,1
PRT,10,1958,1958,1,f,53,1,RR,9,O,270,.,.,.,1
PRT,10,1958,1958,1,f,54,1,RR,9,O,280,.,.,.,1
PRT,10,1958,1958,1,f,55,1,RR,9,O,322,.,.,.,1
PRT,10,1958,1958,1,f,56,1,RR,9,O,347,.,.,.,1
PRT,10,1958,1958,1,f,57,1,RR,9,O,385,.,.,.,1
PRT,10,1958,1958,1,f,58,1,RR,9,O,389,.,.,.,1
PRT,10,1958,1958,1,f,59,1,RR,9,O,387,.,.,.,1
PRT,10,1958,1958,1,f,60,1,RR,9,O,448,.,.,.,1
PRT,10,1958,1958,1,f,61,1,RR,9,O,373,.,.,.,1
PRT,10,1958,1958,1,f,62,1,RR,9,O,477,.,.,.,1
PRT,10,1958,1958,1,f,63,1,RR,9,O,533,.,.,.,1
PRT,10,1958,1958,1,f,64,1,RR,9,O,558,.,.,.,1
PRT,10,1958,1958,1,f,65,1,RR,9,O,597,.,.,.,1
PRT,10,1958,1958,1,f,66,1,RR,9,O,658,.,.,.,1
PRT,10,1958,1958,1,f,67,1,RR,9,O,719,.,.,.,1
PRT,10,1958,1958,1,f,68,1,RR,9,O,718,.,.,.,1
PRT,10,1958,1958,1,f,69,1,RR,9,O,749,.,.,.,1
PRT,10,1958,1958,1,f,70,1,RR,9,O,861,.,.,.,1
PRT,10,1958,1958,1,f,71,1,RR,9,O,832,.,.,.,1
PRT,10,1958,1958,1,f,72,1,RR,9,O,958,.,.,.,1
PRT,10,1958,1958,1,f,73,1,RR,9,O,972,.,.,.,1
PRT,10,1958,1958,1,f,74,1,RR,9,O,1001,.,.,.,1
PRT,10,1958,1958,1,f,75,1,RR,9,O,1138,.,.,.,1
PRT,10,1958,1958,1,f,76,1,RR,9,O,1093,.,.,.,1
PRT,10,1958,1958,1,f,77,1,RR,9,O,1118,.,.,.,1
PRT,10,1958,1958,1,f,78,1,RR,9,O,1268,.,.,.,1
PRT,10,1958,1958,1,f,79,1,RR,9,O,1032,.,.,.,1
PRT,10,1958,1958,1,f,80,1,RR,9,O,1328,.,.,.,1
PRT,10,1958,1958,1,f,81,1,RR,9,O,951,.,.,.,1
PRT,10,1958,1958,1,f,82,1,RR,9,O,1110,.,.,.,1
PRT,10,1958,1958,1,f,83,1,RR,9,O,986,.,.,.,1
PRT,10,1958,1958,1,f,84,1,RR,9,O,963,.,.,.,1
PRT,10,1958,1958,1,f,85,1,RR,9,O,847,.,.,.,1
PRT,10,1958,1958,1,f,86,1,RR,9,O,757,.,.,.,1
PRT,10,1958,1958,1,f,87,1,RR,9,O,626,.,.,.,1
PRT,10,1958,1958,1,f,88,1,RR,9,O,591,.,.,.,1
PRT,10,1958,1958,1,f,89,1,RR,9,O,442,.,.,.,1
PRT,10,1958,1958,1,f,90,1,RR,9,O,418,.,.,.,1
PRT,10,1958,1958,1,f,91,1,RR,9,O,271,.,.,.,1
PRT,10,1958,1958,1,f,92,1,RR,9,O,247,.,.,.,1
PRT,10,1958,1958,1,f,93,1,RR,9,O,175,.,.,.,1
PRT,10,1958,1958,1,f,94,1,RR,9,O,153,.,.,.,1
PRT,10,1958,1958,1,f,95,1,RR,9,O,108,.,.,.,1
PRT,10,1958,1958,1,f,96,1,RR,9,O,102,.,.,.,1
PRT,10,1958,1958,1,f,97,1,RR,9,O,76,.,.,.,1
PRT,10,1958,1958,1,f,98,1,RR,9,O,56,.,.,.,1
PRT,10,1958,1958,1,f,99,1,RR,9,O,18,.,.,.,1
PRT,10,1958,1958,1,f,100,1,RR,9,O,16,.,.,.,1
PRT,10,1958,1958,1,f,101,1,RR,9,O,8,.,.,.,1
PRT,10,1958,1958,1,f,102,1,RR,9,O,8,.,.,.,1
PRT,10,1958,1958,1,f,103,1,RR,9,O,3,.,.,.,1
PRT,10,1958,1958,1,f,104,1,RR,9,O,3,.,.,.,1
PRT,10,1958,1958,1,f,105,1,RR,9,O,1,.,.,.,1
PRT,10,1958,1958,1,f,106,1,RR,9,O,2,.,.,.,1
PRT,10,1958,1958,1,f,108,1,RR,9,O,1,.,.,.,1
PRT,10,1958,1958,1,f,109,1,RR,9,O,1,.,.,.,1
PRT,10,1958,1958,1,f,115,1,RR,9,O,1,.,.,.,1
PRT,10,1958,1958,1,f,TOT,.,RR,9,O,45077,.,.,.,1
PRT,10,1958,1958,1,f,UNK,.,RR,9,O,14,.,.,.,1
PRT,10,1958,1958,1,m,0,1,RR,9,O,9930,.,.,.,1
PRT,10,1958,1958,1,m,1,1,RR,9,O,1911,.,.,.,1
PRT,10,1958,1958,1,m,2,1,RR,9,O,688,.,.,.,1
PRT,10,1958,1958,1,m,3,1,RR,9,O,353,.,.,.,1
PRT,10,1958,1958,1,m,4,1,RR,9,O,217,.,.,.,1
PRT,10,1958,1958,1,m,5,1,RR,9,O,144,.,.,.,1
PRT,10,1958,1958,1,m,6,1,RR,9,O,134,.,.,.,1
PRT,10,1958,1958,1,m,7,1,RR,9,O,91,.,.,.,1
PRT,10,1958,1958,1,m,8,1,RR,9,O,86,.,.,.,1
PRT,10,1958,1958,1,m,9,1,RR,9,O,73,.,.,.,1
PRT,10,1958,1958,1,m,10,1,RR,9,O,83,.,.,.,1
PRT,10,1958,1958,1,m,11,1,RR,9,O,77,.,.,.,1
PRT,10,1958,1958,1,m,12,1,RR,9,O,54,.,.,.,1
PRT,10,1958,1958,1,m,13,1,RR,9,O,77,.,.,.,1
PRT,10,1958,1958,1,m,14,1,RR,9,O,77,.,.,.,1
PRT,10,1958,1958,1,m,15,1,RR,9,O,76,.,.,.,1
PRT,10,1958,1958,1,m,16,1,RR,9,O,72,.,.,.,1
PRT,10,1958,1958,1,m,17,1,RR,9,O,77,.,.,.,1
PRT,10,1958,1958,1,m,18,1,RR,9,O,99,.,.,.,1
PRT,10,1958,1958,1,m,19,1,RR,9,O,99,.,.,.,1
PRT,10,1958,1958,1,m,20,1,RR,9,O,130,.,.,.,1
PRT,10,1958,1958,1,m,21,1,RR,9,O,97,.,.,.,1
PRT,10,1958,1958,1,m,22,1,RR,9,O,110,.,.,.,1
PRT,10,1958,1958,1,m,23,1,RR,9,O,117,.,.,.,1
PRT,10,1958,1958,1,m,24,1,RR,9,O,115,.,.,.,1
PRT,10,1958,1958,1,m,25,1,RR,9,O,129,.,.,.,1
PRT,10,1958,1958,1,m,26,1,RR,9,O,123,.,.,.,1
PRT,10,1958,1958,1,m,27,1,RR,9,O,126,.,.,.,1
PRT,10,1958,1958,1,m,28,1,RR,9,O,135,.,.,.,1
PRT,10,1958,1958,1,m,29,1,RR,9,O,124,.,.,.,1
PRT,10,1958,1958,1,m,30,1,RR,9,O,134,.,.,.,1
PRT,10,1958,1958,1,m,31,1,RR,9,O,168,.,.,.,1
PRT,10,1958,1958,1,m,32,1,RR,9,O,164,.,.,.,1
PRT,10,1958,1958,1,m,33,1,RR,9,O,168,.,.,.,1
PRT,10,1958,1958,1,m,34,1,RR,9,O,180,.,.,.,1
PRT,10,1958,1958,1,m,35,1,RR,9,O,189,.,.,.,1
PRT,10,1958,1958,1,m,36,1,RR,9,O,176,.,.,.,1
PRT,10,1958,1958,1,m,37,1,RR,9,O,180,.,.,.,1
PRT,10,1958,1958,1,m,38,1,RR,9,O,177,.,.,.,1
PRT,10,1958,1958,1,m,39,1,RR,9,O,180,.,.,.,1
PRT,10,1958,1958,1,m,40,1,RR,9,O,207,.,.,.,1
PRT,10,1958,1958,1,m,41,1,RR,9,O,207,.,.,.,1
PRT,10,1958,1958,1,m,42,1,RR,9,O,269,.,.,.,1
PRT,10,1958,1958,1,m,43,1,RR,9,O,242,.,.,.,1
PRT,10,1958,1958,1,m,44,1,RR,9,O,297,.,.,.,1
PRT,10,1958,1958,1,m,45,1,RR,9,O,276,.,.,.,1
PRT,10,1958,1958,1,m,46,1,RR,9,O,317,.,.,.,1
PRT,10,1958,1958,1,m,47,1,RR,9,O,353,.,.,.,1
PRT,10,1958,1958,1,m,48,1,RR,9,O,361,.,.,.,1
PRT,10,1958,1958,1,m,49,1,RR,9,O,373,.,.,.,1
PRT,10,1958,1958,1,m,50,1,RR,9,O,355,.,.,.,1
PRT,10,1958,1958,1,m,51,1,RR,9,O,384,.,.,.,1
PRT,10,1958,1958,1,m,52,1,RR,9,O,424,.,.,.,1
PRT,10,1958,1958,1,m,53,1,RR,9,O,438,.,.,.,1
PRT,10,1958,1958,1,m,54,1,RR,9,O,461,.,.,.,1
PRT,10,1958,1958,1,m,55,1,RR,9,O,445,.,.,.,1
PRT,10,1958,1958,1,m,56,1,RR,9,O,457,.,.,.,1
PRT,10,1958,1958,1,m,57,1,RR,9,O,547,.,.,.,1
PRT,10,1958,1958,1,m,58,1,RR,9,O,604,.,.,.,1
PRT,10,1958,1958,1,m,59,1,RR,9,O,570,.,.,.,1
PRT,10,1958,1958,1,m,60,1,RR,9,O,576,.,.,.,1
PRT,10,1958,1958,1,m,61,1,RR,9,O,579,.,.,.,1
PRT,10,1958,1958,1,m,62,1,RR,9,O,668,.,.,.,1
PRT,10,1958,1958,1,m,63,1,RR,9,O,670,.,.,.,1
PRT,10,1958,1958,1,m,64,1,RR,9,O,657,.,.,.,1
PRT,10,1958,1958,1,m,65,1,RR,9,O,763,.,.,.,1
PRT,10,1958,1958,1,m,66,1,RR,9,O,764,.,.,.,1
PRT,10,1958,1958,1,m,67,1,RR,9,O,784,.,.,.,1
PRT,10,1958,1958,1,m,68,1,RR,9,O,844,.,.,.,1
PRT,10,1958,1958,1,m,69,1,RR,9,O,833,.,.,.,1
PRT,10,1958,1958,1,m,70,1,RR,9,O,927,.,.,.,1
PRT,10,1958,1958,1,m,71,1,RR,9,O,889,.,.,.,1
PRT,10,1958,1958,1,m,72,1,RR,9,O,942,.,.,.,1
PRT,10,1958,1958,1,m,73,1,RR,9,O,921,.,.,.,1
PRT,10,1958,1958,1,m,74,1,RR,9,O,929,.,.,.,1
PRT,10,1958,1958,1,m,75,1,RR,9,O,912,.,.,.,1
PRT,10,1958,1958,1,m,76,1,RR,9,O,861,.,.,.,1
PRT,10,1958,1958,1,m,77,1,RR,9,O,1002,.,.,.,1
PRT,10,1958,1958,1,m,78,1,RR,9,O,954,.,.,.,1
PRT,10,1958,1958,1,m,79,1,RR,9,O,839,.,.,.,1
PRT,10,1958,1958,1,m,80,1,RR,9,O,809,.,.,.,1
PRT,10,1958,1958,1,m,81,1,RR,9,O,681,.,.,.,1
PRT,10,1958,1958,1,m,82,1,RR,9,O,705,.,.,.,1
PRT,10,1958,1958,1,m,83,1,RR,9,O,646,.,.,.,1
PRT,10,1958,1958,1,m,84,1,RR,9,O,554,.,.,.,1
PRT,10,1958,1958,1,m,85,1,RR,9,O,450,.,.,.,1
PRT,10,1958,1958,1,m,86,1,RR,9,O,395,.,.,.,1
PRT,10,1958,1958,1,m,87,1,RR,9,O,284,.,.,.,1
PRT,10,1958,1958,1,m,88,1,RR,9,O,260,.,.,.,1
PRT,10,1958,1958,1,m,89,1,RR,9,O,177,.,.,.,1
PRT,10,1958,1958,1,m,90,1,RR,9,O,166,.,.,.,1
PRT,10,1958,1958,1,m,91,1,RR,9,O,102,.,.,.,1
PRT,10,1958,1958,1,m,92,1,RR,9,O,77,.,.,.,1
PRT,10,1958,1958,1,m,93,1,RR,9,O,74,.,.,.,1
PRT,10,1958,1958,1,m,94,1,RR,9,O,42,.,.,.,1
PRT,10,1958,1958,1,m,95,1,RR,9,O,25,.,.,.,1
PRT,10,1958,1958,1,m,96,1,RR,9,O,18,.,.,.,1
PRT,10,1958,1958,1,m,97,1,RR,9,O,26,.,.,.,1
PRT,10,1958,1958,1,m,98,1,RR,9,O,14,.,.,.,1
PRT,10,1958,1958,1,m,99,1,RR,9,O,7,.,.,.,1
PRT,10,1958,1958,1,m,100,1,RR,9,O,4,.,.,.,1
PRT,10,1958,1958,1,m,101,1,RR,9,O,0,.,.,.,1
PRT,10,1958,1958,1,m,102,1,RR,9,O,3,.,.,.,1
PRT,10,1958,1958,1,m,103,1,RR,9,O,0,.,.,.,1
PRT,10,1958,1958,1,m,104,1,RR,9,O,0,.,.,.,1
PRT,10,1958,1958,1,m,105,1,RR,9,O,1,.,.,.,1
PRT,10,1958,1958,1,m,106,1,RR,9,O,0,.,.,.,1
PRT,10,1958,1958,1,m,108,1,RR,9,O,0,.,.,.,1
PRT,10,1958,1958,1,m,109,1,RR,9,O,0,.,.,.,1
PRT,10,1958,1958,1,m,115,1,RR,9,O,0,.,.,.,1
PRT,10,1958,1958,1,m,TOT,.,RR,9,O,46814,.,.,.,1
PRT,10,1958,1958,1,m,UNK,.,RR,9,O,53,.,.,.,1
PRT,10,1959,1959,1,f,0,1,RR,9,O,8488,.,.,.,1
PRT,10,1959,1959,1,f,1,1,RR,9,O,1946,.,.,.,1
PRT,10,1959,1959,1,f,2,1,RR,9,O,711,.,.,.,1
PRT,10,1959,1959,1,f,3,1,RR,9,O,374,.,.,.,1
PRT,10,1959,1959,1,f,4,1,RR,9,O,200,.,.,.,1
PRT,10,1959,1959,1,f,5,1,RR,9,O,139,.,.,.,1
PRT,10,1959,1959,1,f,6,1,RR,9,O,119,.,.,.,1
PRT,10,1959,1959,1,f,7,1,RR,9,O,89,.,.,.,1
PRT,10,1959,1959,1,f,8,1,RR,9,O,79,.,.,.,1
PRT,10,1959,1959,1,f,9,1,RR,9,O,60,.,.,.,1
PRT,10,1959,1959,1,f,10,1,RR,9,O,54,.,.,.,1
PRT,10,1959,1959,1,f,11,1,RR,9,O,45,.,.,.,1
PRT,10,1959,1959,1,f,12,1,RR,9,O,41,.,.,.,1
PRT,10,1959,1959,1,f,13,1,RR,9,O,48,.,.,.,1
PRT,10,1959,1959,1,f,14,1,RR,9,O,63,.,.,.,1
PRT,10,1959,1959,1,f,15,1,RR,9,O,53,.,.,.,1
PRT,10,1959,1959,1,f,16,1,RR,9,O,44,.,.,.,1
PRT,10,1959,1959,1,f,17,1,RR,9,O,54,.,.,.,1
PRT,10,1959,1959,1,f,18,1,RR,9,O,47,.,.,.,1
PRT,10,1959,1959,1,f,19,1,RR,9,O,65,.,.,.,1
PRT,10,1959,1959,1,f,20,1,RR,9,O,67,.,.,.,1
PRT,10,1959,1959,1,f,21,1,RR,9,O,58,.,.,.,1
PRT,10,1959,1959,1,f,22,1,RR,9,O,71,.,.,.,1
PRT,10,1959,1959,1,f,23,1,RR,9,O,82,.,.,.,1
PRT,10,1959,1959,1,f,24,1,RR,9,O,93,.,.,.,1
PRT,10,1959,1959,1,f,25,1,RR,9,O,90,.,.,.,1
PRT,10,1959,1959,1,f,26,1,RR,9,O,91,.,.,.,1
PRT,10,1959,1959,1,f,27,1,RR,9,O,112,.,.,.,1
PRT,10,1959,1959,1,f,28,1,RR,9,O,87,.,.,.,1
PRT,10,1959,1959,1,f,29,1,RR,9,O,100,.,.,.,1
PRT,10,1959,1959,1,f,30,1,RR,9,O,110,.,.,.,1
PRT,10,1959,1959,1,f,31,1,RR,9,O,96,.,.,.,1
PRT,10,1959,1959,1,f,32,1,RR,9,O,122,.,.,.,1
PRT,10,1959,1959,1,f,33,1,RR,9,O,109,.,.,.,1
PRT,10,1959,1959,1,f,34,1,RR,9,O,118,.,.,.,1
PRT,10,1959,1959,1,f,35,1,RR,9,O,134,.,.,.,1
PRT,10,1959,1959,1,f,36,1,RR,9,O,116,.,.,.,1
PRT,10,1959,1959,1,f,37,1,RR,9,O,132,.,.,.,1
PRT,10,1959,1959,1,f,38,1,RR,9,O,134,.,.,.,1
PRT,10,1959,1959,1,f,39,1,RR,9,O,130,.,.,.,1
PRT,10,1959,1959,1,f,40,1,RR,9,O,112,.,.,.,1
PRT,10,1959,1959,1,f,41,1,RR,9,O,125,.,.,.,1
PRT,10,1959,1959,1,f,42,1,RR,9,O,125,.,.,.,1
PRT,10,1959,1959,1,f,43,1,RR,9,O,160,.,.,.,1
PRT,10,1959,1959,1,f,44,1,RR,9,O,162,.,.,.,1
PRT,10,1959,1959,1,f,45,1,RR,9,O,167,.,.,.,1
PRT,10,1959,1959,1,f,46,1,RR,9,O,156,.,.,.,1
PRT,10,1959,1959,1,f,47,1,RR,9,O,190,.,.,.,1
PRT,10,1959,1959,1,f,48,1,RR,9,O,198,.,.,.,1
PRT,10,1959,1959,1,f,49,1,RR,9,O,218,.,.,.,1
PRT,10,1959,1959,1,f,50,1,RR,9,O,251,.,.,.,1
PRT,10,1959,1959,1,f,51,1,RR,9,O,206,.,.,.,1
PRT,10,1959,1959,1,f,52,1,RR,9,O,274,.,.,.,1
PRT,10,1959,1959,1,f,53,1,RR,9,O,322,.,.,.,1
PRT,10,1959,1959,1,f,54,1,RR,9,O,272,.,.,.,1
PRT,10,1959,1959,1,f,55,1,RR,9,O,320,.,.,.,1
PRT,10,1959,1959,1,f,56,1,RR,9,O,352,.,.,.,1
PRT,10,1959,1959,1,f,57,1,RR,9,O,319,.,.,.,1
PRT,10,1959,1959,1,f,58,1,RR,9,O,390,.,.,.,1
PRT,10,1959,1959,1,f,59,1,RR,9,O,393,.,.,.,1
PRT,10,1959,1959,1,f,60,1,RR,9,O,424,.,.,.,1
PRT,10,1959,1959,1,f,61,1,RR,9,O,399,.,.,.,1
PRT,10,1959,1959,1,f,62,1,RR,9,O,482,.,.,.,1
PRT,10,1959,1959,1,f,63,1,RR,9,O,469,.,.,.,1
PRT,10,1959,1959,1,f,64,1,RR,9,O,554,.,.,.,1
PRT,10,1959,1959,1,f,65,1,RR,9,O,586,.,.,.,1
PRT,10,1959,1959,1,f,66,1,RR,9,O,635,.,.,.,1
PRT,10,1959,1959,1,f,67,1,RR,9,O,688,.,.,.,1
PRT,10,1959,1959,1,f,68,1,RR,9,O,787,.,.,.,1
PRT,10,1959,1959,1,f,69,1,RR,9,O,798,.,.,.,1
PRT,10,1959,1959,1,f,70,1,RR,9,O,923,.,.,.,1
PRT,10,1959,1959,1,f,71,1,RR,9,O,838,.,.,.,1
PRT,10,1959,1959,1,f,72,1,RR,9,O,1033,.,.,.,1
PRT,10,1959,1959,1,f,73,1,RR,9,O,1095,.,.,.,1
PRT,10,1959,1959,1,f,74,1,RR,9,O,1172,.,.,.,1
PRT,10,1959,1959,1,f,75,1,RR,9,O,1194,.,.,.,1
PRT,10,1959,1959,1,f,76,1,RR,9,O,1221,.,.,.,1
PRT,10,1959,1959,1,f,77,1,RR,9,O,1172,.,.,.,1
PRT,10,1959,1959,1,f,78,1,RR,9,O,1292,.,.,.,1
PRT,10,1959,1959,1,f,79,1,RR,9,O,1153,.,.,.,1
PRT,10,1959,1959,1,f,80,1,RR,9,O,1303,.,.,.,1
PRT,10,1959,1959,1,f,81,1,RR,9,O,1129,.,.,.,1
PRT,10,1959,1959,1,f,82,1,RR,9,O,1245,.,.,.,1
PRT,10,1959,1959,1,f,83,1,RR,9,O,1119,.,.,.,1
PRT,10,1959,1959,1,f,84,1,RR,9,O,1058,.,.,.,1
PRT,10,1959,1959,1,f,85,1,RR,9,O,1030,.,.,.,1
PRT,10,1959,1959,1,f,86,1,RR,9,O,888,.,.,.,1
PRT,10,1959,1959,1,f,87,1,RR,9,O,716,.,.,.,1
PRT,10,1959,1959,1,f,88,1,RR,9,O,636,.,.,.,1
PRT,10,1959,1959,1,f,89,1,RR,9,O,504,.,.,.,1
PRT,10,1959,1959,1,f,90,1,RR,9,O,439,.,.,.,1
PRT,10,1959,1959,1,f,91,1,RR,9,O,326,.,.,.,1
PRT,10,1959,1959,1,f,92,1,RR,9,O,270,.,.,.,1
PRT,10,1959,1959,1,f,93,1,RR,9,O,242,.,.,.,1
PRT,10,1959,1959,1,f,94,1,RR,9,O,168,.,.,.,1
